dataset_id,permutation_id,permutation_order,exact_tuning_maximum,total_order_selected_id,total_order_selected_config,total_order_optimizer_label,first_rule_selected_id,first_rule_selected_config,first_rule_optimizer_label
29,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
29,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,5,C05,optimizer-A
29,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
29,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
29,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,5,C05,optimizer-A
29,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
29,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,5,C05,optimizer-A
29,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,6,C06,optimizer-B
29,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
30,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
30,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,0,C00,optimizer-A
30,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
30,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
30,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
30,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
30,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
30,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,7,C07,optimizer-B
30,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
30,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
30,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,7,C07,optimizer-B
30,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,7,C07,optimizer-B
30,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,7,C07,optimizer-B
30,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
30,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
30,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,1,C01,optimizer-A
30,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,7,C07,optimizer-B
30,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
31,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,1,C01,optimizer-A,2,C02,optimizer-A
31,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
31,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,1,C01,optimizer-A,2,C02,optimizer-A
31,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
31,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,1,C01,optimizer-A,1,C01,optimizer-A
31,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
31,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
31,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
31,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,1,C01,optimizer-A,2,C02,optimizer-A
31,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
31,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,1,C01,optimizer-A,1,C01,optimizer-A
31,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,1,C01,optimizer-A,7,C07,optimizer-B
31,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
31,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,1,C01,optimizer-A,1,C01,optimizer-A
31,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
31,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
32,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,2,C02,optimizer-A,2,C02,optimizer-A
32,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,2,C02,optimizer-A,3,C03,optimizer-A
32,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,2,C02,optimizer-A,2,C02,optimizer-A
32,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,2,C02,optimizer-A,9,C09,optimizer-B
32,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,2,C02,optimizer-A,9,C09,optimizer-B
32,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
32,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,2,C02,optimizer-A,2,C02,optimizer-A
32,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,2,C02,optimizer-A,2,C02,optimizer-A
32,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,2,C02,optimizer-A,3,C03,optimizer-A
32,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
32,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,2,C02,optimizer-A,9,C09,optimizer-B
32,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
32,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,2,C02,optimizer-A,9,C09,optimizer-B
32,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
32,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,2,C02,optimizer-A,9,C09,optimizer-B
32,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
32,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,2,C02,optimizer-A,8,C08,optimizer-B
33,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,3,C03,optimizer-A,3,C03,optimizer-A
33,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
33,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,3,C03,optimizer-A,4,C04,optimizer-A
33,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
33,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,3,C03,optimizer-A,4,C04,optimizer-A
33,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
33,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,3,C03,optimizer-A,9,C09,optimizer-B
33,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
33,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
33,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
33,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,3,C03,optimizer-A,3,C03,optimizer-A
33,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
33,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,3,C03,optimizer-A,4,C04,optimizer-A
33,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,3,C03,optimizer-A,10,C10,optimizer-B
33,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,3,C03,optimizer-A,10,C10,optimizer-B
33,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
33,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,3,C03,optimizer-A,9,C09,optimizer-B
33,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,3,C03,optimizer-A,4,C04,optimizer-A
33,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
33,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,3,C03,optimizer-A,9,C09,optimizer-B
33,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,3,C03,optimizer-A,10,C10,optimizer-B
33,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
33,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,3,C03,optimizer-A,10,C10,optimizer-B
33,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
33,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,3,C03,optimizer-A,9,C09,optimizer-B
34,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
34,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,4,C04,optimizer-A,11,C11,optimizer-B
34,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
34,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,4,C04,optimizer-A,4,C04,optimizer-A
34,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
34,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,4,C04,optimizer-A,11,C11,optimizer-B
34,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,4,C04,optimizer-A,5,C05,optimizer-A
34,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,4,C04,optimizer-A,4,C04,optimizer-A
34,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
34,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,4,C04,optimizer-A,11,C11,optimizer-B
34,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,4,C04,optimizer-A,4,C04,optimizer-A
34,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,4,C04,optimizer-A,5,C05,optimizer-A
34,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,4,C04,optimizer-A,5,C05,optimizer-A
34,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,4,C04,optimizer-A,10,C10,optimizer-B
34,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,4,C04,optimizer-A,4,C04,optimizer-A
34,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,4,C04,optimizer-A,11,C11,optimizer-B
35,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
35,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,11,C11,optimizer-B
35,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
35,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
35,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
35,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
35,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,11,C11,optimizer-B
35,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
35,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,5,C05,optimizer-A
35,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,5,C05,optimizer-A
35,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
35,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,5,C05,optimizer-A
35,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,5,C05,optimizer-A
35,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
35,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,5,C05,optimizer-A
35,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,6,C06,optimizer-B
35,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,6,C06,optimizer-B
36,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
36,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,0,C00,optimizer-A,0,C00,optimizer-A
36,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,0,C00,optimizer-A,0,C00,optimizer-A
36,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
36,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
36,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,0,C00,optimizer-A,6,C06,optimizer-B
36,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,0,C00,optimizer-A,0,C00,optimizer-A
36,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,0,C00,optimizer-A,7,C07,optimizer-B
36,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,0,C00,optimizer-A,6,C06,optimizer-B
36,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
36,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,0,C00,optimizer-A,7,C07,optimizer-B
36,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,0,C00,optimizer-A,7,C07,optimizer-B
36,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,0,C00,optimizer-A,7,C07,optimizer-B
36,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,0,C00,optimizer-A,6,C06,optimizer-B
36,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,0,C00,optimizer-A,0,C00,optimizer-A
36,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,0,C00,optimizer-A,1,C01,optimizer-A
36,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,0,C00,optimizer-A,7,C07,optimizer-B
36,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,0,C00,optimizer-A,7,C07,optimizer-B
37,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,1,C01,optimizer-A,2,C02,optimizer-A
37,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
37,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,1,C01,optimizer-A,2,C02,optimizer-A
37,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
37,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,1,C01,optimizer-A,1,C01,optimizer-A
37,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
37,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
37,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,1,C01,optimizer-A,2,C02,optimizer-A
37,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,1,C01,optimizer-A,2,C02,optimizer-A
37,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,1,C01,optimizer-A,7,C07,optimizer-B
37,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,1,C01,optimizer-A,1,C01,optimizer-A
37,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,1,C01,optimizer-A,7,C07,optimizer-B
37,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,1,C01,optimizer-A,1,C01,optimizer-A
37,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,1,C01,optimizer-A,1,C01,optimizer-A
37,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,1,C01,optimizer-A,8,C08,optimizer-B
37,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,1,C01,optimizer-A,7,C07,optimizer-B
38,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,2,C02,optimizer-A,2,C02,optimizer-A
38,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,2,C02,optimizer-A,3,C03,optimizer-A
38,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,2,C02,optimizer-A,2,C02,optimizer-A
38,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,2,C02,optimizer-A,9,C09,optimizer-B
38,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,2,C02,optimizer-A,9,C09,optimizer-B
38,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
38,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,2,C02,optimizer-A,2,C02,optimizer-A
38,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,2,C02,optimizer-A,2,C02,optimizer-A
38,10,7|3|9|11|6|2|10|1|5|4|8|0,0.75,2,C02,optimizer-A,3,C03,optimizer-A
38,11,3|5|8|1|0|11|10|9|4|6|2|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
38,12,6|4|8|7|5|11|3|2|9|0|1|10,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,13,5|1|0|8|10|3|2|6|11|9|7|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,14,8|10|3|5|1|9|4|0|11|7|6|2,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,15,0|8|6|7|11|2|9|3|1|10|5|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,16,8|9|2|10|4|7|6|11|1|0|5|3,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,17,7|1|6|4|0|10|11|9|5|8|3|2,0.75,2,C02,optimizer-A,9,C09,optimizer-B
38,18,10|3|5|8|4|9|2|1|6|0|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
38,19,9|5|3|8|11|7|0|10|1|2|4|6,0.75,2,C02,optimizer-A,9,C09,optimizer-B
38,20,10|6|5|1|3|9|4|0|2|8|11|7,0.75,2,C02,optimizer-A,3,C03,optimizer-A
38,21,0|8|3|5|9|7|11|6|1|2|10|4,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,22,10|5|11|1|4|9|6|7|8|0|2|3,0.75,2,C02,optimizer-A,9,C09,optimizer-B
38,23,4|8|10|7|6|1|5|2|11|3|0|9,0.75,2,C02,optimizer-A,8,C08,optimizer-B
38,24,7|8|6|0|1|9|2|3|11|10|4|5,0.75,2,C02,optimizer-A,8,C08,optimizer-B
39,0,2|3|1|10|6|7|0|8|4|5|9|11,0.75,3,C03,optimizer-A,3,C03,optimizer-A
39,1,0|5|11|3|2|8|10|7|6|9|1|4,0.75,3,C03,optimizer-A,3,C03,optimizer-A
39,2,11|5|2|4|0|7|6|10|1|9|3|8,0.75,3,C03,optimizer-A,4,C04,optimizer-A
39,3,4|8|0|3|5|1|10|7|2|11|6|9,0.75,3,C03,optimizer-A,4,C04,optimizer-A
39,4,7|6|0|4|9|10|1|11|2|3|8|5,0.75,3,C03,optimizer-A,4,C04,optimizer-A
39,5,0|1|8|10|5|4|7|3|2|11|9|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
39,6,6|9|7|10|5|2|3|8|11|1|4|0,0.75,3,C03,optimizer-A,9,C09,optimizer-B
39,7,1|6|3|9|10|11|5|8|2|4|0|7,0.75,3,C03,optimizer-A,3,C03,optimizer-A
39,8,5|2|1|8|6|9|0|10|7|11|3|4,0.75,3,C03,optimizer-A,9,C09,optimizer-B
39,9,0|10|5|2|3|11|4|9|1|8|7|6,0.75,3,C03,optimizer-A,10,C10,optimizer-B
