stage,seed,step,train_cross_entropy,train_accuracy,test_accuracy,n_core,train_centered_logit_rms,test_centered_logit_rms
calibration,33,3100,0.0001463740918552503,1.0,0.04416403919458389,358.4424910469598,7.864394187927246,7.93024206161499
calibration,33,3125,0.00011147037730552256,1.0,0.04416403919458389,360.7934066080472,8.060381889343262,8.128937721252441
calibration,33,3150,8.495428483001888e-05,1.0,0.04416403919458389,363.1094428772276,8.255240440368652,8.3257474899292
calibration,33,3175,6.477339047705755e-05,1.0,0.04416403919458389,365.39210689842616,8.448681831359863,8.520565032958984
calibration,33,3200,4.940050348523073e-05,1.0,0.04416403919458389,367.6423196509223,8.640335083007812,8.713249206542969
calibration,33,3225,3.7689438613597304e-05,1.0,0.04416403919458389,369.86185892540266,8.829965591430664,8.90372371673584
calibration,33,3250,2.8745198505930603e-05,1.0,0.04731861129403114,372.04934279114786,9.016953468322754,9.091476440429688
calibration,33,3275,2.1947686036583036e-05,1.0,0.05362775921821594,374.20627439161063,9.200958251953125,9.276403427124023
calibration,33,3300,1.6753781892475672e-05,1.0,0.05362775921821594,376.33222301465486,9.382101058959961,9.458606719970703
calibration,33,3325,1.2800271179003175e-05,1.0,0.05362775921821594,378.42750308120094,9.56020450592041,9.637845993041992
calibration,33,3350,9.78690786723746e-06,1.0,0.05678233504295349,380.4901300620307,9.735063552856445,9.813959121704102
calibration,33,3375,7.497777460230282e-06,1.0,0.05993690714240074,382.5190800496425,9.907076835632324,9.98715591430664
calibration,33,3400,5.751826847699704e-06,1.0,0.06309147924184799,384.52012645624933,10.078001976013184,10.158767700195312
calibration,33,3425,4.420290679263417e-06,1.0,0.06309147924184799,386.4836180893498,10.247050285339355,10.328472137451172
calibration,33,3450,3.4677452731557423e-06,1.0,0.05993690714240074,388.4214032958861,10.423182487487793,10.503325462341309
calibration,33,3475,2.650715487106936e-06,1.0,0.05993690714240074,390.357452979585,10.5798921585083,10.662298202514648
calibration,33,3500,2.054108335869387e-06,1.0,0.05678233504295349,392.25864966734537,10.766789436340332,10.845417976379395
calibration,33,3525,1.5845822645133012e-06,1.0,0.05678233504295349,394.0797542979717,10.925790786743164,11.007193565368652
calibration,33,3550,0.4855131208896637,0.8820754885673523,0.041009463369846344,396.3561457384154,3.989638090133667,4.2040696144104
calibration,33,3575,0.016784241423010826,1.0,0.05678233504295349,396.5212436273963,6.843563079833984,6.8829755783081055
calibration,33,3600,0.006380090024322271,1.0,0.05993690714240074,392.58281665840826,7.072228908538818,7.132203578948975
calibration,33,3625,0.005676829256117344,1.0,0.05678233504295349,387.87628423026626,6.799514293670654,6.868833541870117
calibration,33,3650,0.005337402690201998,1.0,0.05678233504295349,383.5290075422006,6.637732982635498,6.70313835144043
calibration,33,3675,0.004478469491004944,1.0,0.05678233504295349,379.686616726319,6.640625476837158,6.686966896057129
calibration,33,3700,0.003603060031309724,1.0,0.05678233504295349,376.2442660904013,6.692109107971191,6.709476470947266
calibration,33,3725,0.0030022552236914635,1.0,0.05993690714240074,373.15157638850934,6.6947550773620605,6.679132461547852
calibration,33,3750,0.002646994311362505,1.0,0.05678233504295349,370.454661623129,6.628136157989502,6.583739280700684
calibration,33,3775,0.002430400811135769,1.0,0.06309147924184799,368.250835329277,6.517218112945557,6.455750465393066
calibration,33,3800,0.002281661843881011,1.0,0.06624605506658554,366.6543414868578,6.392662048339844,6.329914569854736
calibration,33,3825,0.002138471929356456,1.0,0.06624605506658554,365.78911868065205,6.288148880004883,6.238199234008789
calibration,33,3850,0.0019404179183766246,1.0,0.05993690714240074,365.74329276997895,6.2338547706604,6.202831745147705
calibration,33,3875,0.0016833514673635364,1.0,0.05678233504295349,366.4946353543665,6.2398905754089355,6.225905895233154
calibration,33,3900,0.0014017595676705241,1.0,0.05678233504295349,367.91446881482597,6.30060338973999,6.30070686340332
calibration,33,3925,0.0011305949883535504,1.0,0.05362775921821594,369.83810450588396,6.404313087463379,6.41756534576416
calibration,33,3950,0.0008924667490646243,1.0,0.05362775921821594,372.10865229982244,6.538541793823242,6.565135955810547
calibration,33,3975,0.0006951178074814379,1.0,0.05047318711876869,374.6017689037302,6.694060325622559,6.733947277069092
calibration,33,4000,0.0005369798745959997,1.0,0.05047318711876869,377.2284696840665,6.864616394042969,6.917614459991455
calibration,33,4025,0.00041276775300502777,1.0,0.05047318711876869,379.9278811846448,7.045688152313232,7.1116719245910645
calibration,33,4050,0.0003163947258144617,1.0,0.05362775921821594,382.6596288663782,7.233857154846191,7.312800407409668
calibration,33,4075,0.00024217765894718468,1.0,0.05678233504295349,385.3980418094798,7.426636695861816,7.518533229827881
calibration,33,4100,0.00018526554049458355,1.0,0.05993690714240074,388.12787382445146,7.6224822998046875,7.7272796630859375
calibration,33,4125,0.0001417057792423293,1.0,0.05993690714240074,390.84075441675316,7.820444583892822,7.937996864318848
calibration,33,4150,0.00010838362504728138,1.0,0.05993690714240074,393.53135201751456,8.019847869873047,8.149957656860352
calibration,33,4175,8.292314305435866e-05,1.0,0.06624605506658554,396.19702644000375,8.220304489135742,8.36266040802002
calibration,33,4200,6.345615838654339e-05,1.0,0.06309147924184799,398.8358571579814,8.421492576599121,8.57579517364502
calibration,33,4225,4.859203545493074e-05,1.0,0.05993690714240074,401.4455628144159,8.622818946838379,8.78872013092041
calibration,33,4250,3.721603934536688e-05,1.0,0.05993690714240074,404.0265895319063,8.824499130249023,9.001659393310547
calibration,33,4275,2.8510188712971285e-05,1.0,0.05993690714240074,406.5771861158263,9.026008605957031,9.213922500610352
calibration,33,4300,2.185773519158829e-05,1.0,0.05993690714240074,409.0964077009492,9.227320671081543,9.425601959228516
calibration,33,4325,1.6771782611613162e-05,1.0,0.05993690714240074,411.58139151156394,9.427947044372559,9.636394500732422
calibration,33,4350,1.2870561477029696e-05,1.0,0.05993690714240074,414.03121186225565,9.627626419067383,9.845846176147461
calibration,33,4375,9.889810826280154e-06,1.0,0.05362775921821594,416.44236286705217,9.826509475708008,10.054049491882324
calibration,33,4400,7.609677140862914e-06,1.0,0.05362775921821594,418.8149553890857,10.02295207977295,10.259761810302734
calibration,33,4425,5.8429204727872275e-06,1.0,0.05362775921821594,421.1468486506079,10.219611167907715,10.465198516845703
calibration,33,4450,4.511946372076636e-06,1.0,0.05362775921821594,423.43694940157553,10.4177885055542,10.671030044555664
calibration,33,4475,9.918985366821289,0.2216981202363968,0.05362775921821594,425.54496868796224,11.283904075622559,11.051340103149414
calibration,33,4500,0.8757196068763733,0.7311320900917053,0.05678233504295349,426.87424499579686,2.75494647026062,2.878791570663452
calibration,33,4525,0.0965871810913086,0.9952830076217651,0.05047318711876869,433.1640620830133,5.524270057678223,5.73123836517334
calibration,33,4550,0.015149366110563278,1.0,0.06624605506658554,434.08697737806096,7.045132160186768,7.3643975257873535
calibration,33,4575,0.008238861337304115,1.0,0.06624605506658554,431.1484154299119,7.323308944702148,7.657613277435303
calibration,33,4600,0.006040932610630989,1.0,0.06940063089132309,427.7145422433281,7.407885551452637,7.722806453704834
calibration,33,4625,0.0044897571206092834,1.0,0.06940063089132309,424.4573645287703,7.49456262588501,7.762235641479492
calibration,33,4650,0.0035025712568312883,1.0,0.07255520671606064,421.4211120089744,7.493217945098877,7.694432735443115
calibration,33,4675,0.002990136621519923,1.0,0.07570978254079819,418.66391193271477,7.378308296203613,7.5252766609191895
calibration,33,4700,0.002696993760764599,1.0,0.07570978254079819,416.3346984768933,7.211565017700195,7.326095104217529
calibration,33,4725,0.0024540466256439686,1.0,0.06624605506658554,414.5740933908737,7.032692909240723,7.130958557128906
calibration,33,4750,0.0021912783849984407,1.0,0.05362775921821594,413.45485868409725,6.875694274902344,6.969939708709717
calibration,33,4775,0.0019132094457745552,1.0,0.05362775921821594,412.9697179336258,6.760209083557129,6.858161926269531
calibration,33,4800,0.001636900007724762,1.0,0.05678233504295349,413.07801852788305,6.691463947296143,6.794280052185059
calibration,33,4825,0.0013730593491345644,1.0,0.06309147924184799,413.73902889377575,6.671306133270264,6.7773942947387695
calibration,33,4850,0.0011308464454486966,1.0,0.06309147924184799,414.9048346697749,6.69285249710083,6.802708625793457
calibration,33,4875,0.0009163289214484394,1.0,0.06309147924184799,416.50481248063204,6.753148555755615,6.867109298706055
calibration,33,4900,0.0007299810531549156,1.0,0.05993690714240074,418.4459915061896,6.849453926086426,6.968301296234131
calibration,33,4925,0.0005726829986087978,1.0,0.05678233504295349,420.63055194019495,6.9747185707092285,7.099826812744141
calibration,33,4950,0.0004445842350833118,1.0,0.05678233504295349,422.975033139935,7.120017051696777,7.25258731842041
calibration,33,4975,0.00034292013151571155,1.0,0.05362775921821594,425.4196454730758,7.278459072113037,7.419395923614502
calibration,33,5000,0.00026352895656600595,1.0,0.05047318711876869,427.92520486122015,7.445650577545166,7.595447540283203
calibration,33,5025,0.00020210808725096285,1.0,0.05047318711876869,430.46691888213263,7.618509292602539,7.777475357055664
calibration,33,5050,0.00015485507901757956,1.0,0.05047318711876869,433.0289374907503,7.794667720794678,7.963220119476318
calibration,33,5075,1.1336051225662231,0.6792452931404114,0.05993690714240074,434.7586357509773,2.29118275642395,2.42444109916687
calibration,33,5100,0.07658344507217407,1.0,0.09148264676332474,440.85448173167634,5.363286972045898,5.544642448425293
calibration,33,5125,0.010001110844314098,1.0,0.08201892673969269,442.5964523233628,6.632309913635254,6.736469745635986
calibration,33,5150,0.0062493025325238705,1.0,0.08832807838916779,439.9522310110279,6.5674567222595215,6.610055446624756
calibration,33,5175,0.005774947348982096,1.0,0.08832807838916779,436.9126704534951,6.38602876663208,6.403171062469482
calibration,33,5200,0.005506513174623251,1.0,0.09148264676332474,434.355520101707,6.1933512687683105,6.197951793670654
calibration,33,5225,0.005201863124966621,1.0,0.09148264676332474,432.4549430041198,6.019309043884277,6.019529819488525
calibration,33,5250,0.004787173587828875,1.0,0.08517350256443024,431.3171248701638,5.88804817199707,5.894813060760498
calibration,33,5275,0.004266330040991306,1.0,0.08517350256443024,430.984398424662,5.802396297454834,5.821723461151123
calibration,33,5300,0.003695148043334484,1.0,0.08201892673969269,431.4052210342367,5.7640204429626465,5.797276496887207
calibration,33,5325,0.003103913739323616,1.0,0.08517350256443024,432.4787823775971,5.771051406860352,5.816522121429443
calibration,33,5350,0.002533355727791786,1.0,0.08201892673969269,434.0942440030446,5.819146633148193,5.873995304107666
calibration,33,5375,0.002029088791459799,1.0,0.07886435091495514,436.1385714950861,5.900763034820557,5.964943885803223
calibration,33,5400,0.0016016471199691296,1.0,0.07570978254079819,438.49892972705027,6.009316444396973,6.083977699279785
calibration,33,5425,0.0012490276712924242,1.0,0.07570978254079819,441.07303381769077,6.139162063598633,6.224483013153076
calibration,33,5450,0.0009652177104726434,1.0,0.06940063089132309,443.7939418728307,6.284884452819824,6.380678653717041
calibration,33,5475,0.0007412991835735738,1.0,0.06940063089132309,446.6146428978115,6.442189693450928,6.547923564910889
calibration,33,5500,0.000567244307603687,1.0,0.06940063089132309,449.5025632208453,6.60769510269165,6.722657203674316
calibration,33,5525,0.0004332561220508069,1.0,0.06940063089132309,452.43436038297637,6.778934955596924,6.902248859405518
calibration,33,5550,0.0003306558064650744,1.0,0.06940063089132309,455.3913805889951,6.9540228843688965,7.084830284118652
calibration,33,5575,0.0002523277362342924,1.0,0.06940063089132309,458.3588128571949,7.131461143493652,7.269084453582764
calibration,33,5600,0.0001925813703564927,1.0,0.06624605506658554,461.3268675688629,7.310208797454834,7.4541473388671875
calibration,33,5625,0.00014706341607961804,1.0,0.06624605506658554,464.2885482291733,7.489663600921631,7.63951301574707
calibration,33,5650,0.00011232415272388607,1.0,0.06624605506658554,467.23895426014633,7.66947078704834,7.824830055236816
calibration,33,5675,8.584844181314111e-05,1.0,0.06624605506658554,470.17195017141603,7.849349021911621,8.009834289550781
calibration,33,5700,6.564836803590879e-05,1.0,0.06624605506658554,473.08318344904137,8.029275894165039,8.194418907165527
calibration,33,5725,1.6655603647232056,0.49528300762176514,0.05993690714240074,476.0376362416336,3.6851110458374023,3.75830340385437
calibration,33,5750,0.2529416084289551,0.9716981053352356,0.06940063089132309,481.95158938908787,4.234054088592529,4.285768508911133
calibration,33,5775,0.018419096246361732,1.0,0.08517350256443024,484.8894748391321,6.691527843475342,6.708181858062744
calibration,33,5800,0.007489243056625128,1.0,0.08517350256443024,482.3996986370413,6.9998369216918945,6.986328125
calibration,33,5825,0.0062361485324800014,1.0,0.09463722258806229,478.749395805882,6.809630393981934,6.805487632751465
calibration,33,5850,0.005781275685876608,1.0,0.09779179841279984,475.37480793313244,6.5986433029174805,6.605460166931152
calibration,33,5875,0.005357707850635052,1.0,0.10725551843643188,472.5983371464914,6.395045280456543,6.414159297943115
calibration,33,5900,0.004857832100242376,1.0,0.11041009426116943,470.5492904609241,6.222157955169678,6.246985912322998
calibration,33,5925,0.004292745608836412,1.0,0.11356467008590698,469.2889018666478,6.093342304229736,6.1136040687561035
calibration,33,5950,0.00369147933088243,1.0,0.11671924591064453,468.74021599128235,6.0031418800354,6.018687725067139
calibration,33,5975,0.003103038063272834,1.0,0.11671924591064453,468.80339529167395,5.94943380355835,5.964127063751221
calibration,33,6000,0.002570938318967819,1.0,0.11356467008590698,469.3907359203626,5.931063175201416,5.94558572769165
calibration,33,6025,0.0021096980199217796,1.0,0.10725551843643188,470.455918695741,5.949801921844482,5.96387243270874
calibration,33,6050,0.0017116013914346695,1.0,0.09779179841279984,471.9721282637678,6.008309841156006,6.022890567779541
calibration,33,6075,0.0013668001629412174,1.0,0.10094637423753738,473.8914614419328,6.102809429168701,6.12003755569458
calibration,33,6100,0.0010739534627646208,1.0,0.09463722258806229,476.1240520477458,6.224963188171387,6.247328758239746
calibration,33,6125,0.000833823811262846,1.0,0.08832807838916779,478.56232475016867,6.367190361022949,6.3963847160339355
calibration,33,6150,0.000642739119939506,1.0,0.08832807838916779,481.1213749510381,6.523222923278809,6.560291767120361
calibration,33,6175,0.0004935546894557774,1.0,0.08517350256443024,483.7509808866562,6.688432693481445,6.734323501586914
calibration,33,6200,0.00037828009226359427,1.0,0.09148264676332474,486.42619832810055,6.859950065612793,6.915525913238525
calibration,33,6225,0.00028963215299881995,1.0,0.09148264676332474,489.1344881589913,7.035919189453125,7.101780891418457
calibration,33,6250,0.00022163632092997432,1.0,0.09463722258806229,491.86768991101417,7.2150750160217285,7.291431427001953
calibration,33,6275,0.0001695637620287016,1.0,0.09463722258806229,494.6183128752522,7.396461486816406,7.483219146728516
calibration,33,6300,0.00012972898548468947,1.0,0.09463722258806229,497.37842476530034,7.579346656799316,7.676180839538574
calibration,33,6325,9.928723011398688e-05,1.0,0.09148264676332474,500.14090050948374,7.763073444366455,7.869535446166992
calibration,33,6350,7.60265756980516e-05,1.0,0.09148264676332474,502.8979563319149,7.947474479675293,8.062973976135254
calibration,33,6375,5.822821913170628e-05,1.0,0.08832807838916779,505.64234102684435,8.132157325744629,8.256011009216309
calibration,33,6400,4.462800279725343e-05,1.0,0.08832807838916779,508.36626417472746,8.316793441772461,8.448287963867188
calibration,33,6425,7.482818126678467,0.24056604504585266,0.06309147924184799,511.14939604094684,9.0300874710083,9.260213851928711
calibration,33,6450,0.40881600975990295,0.8962264060974121,0.05993690714240074,517.3631249574595,3.960695743560791,4.0468034744262695
calibration,33,6475,0.024628261104226112,1.0,0.07886435091495514,520.6583779284605,6.742451190948486,6.975846290588379
calibration,33,6500,0.00840863399207592,1.0,0.08832807838916779,518.5740470999589,6.943274974822998,7.222363471984863
calibration,33,6525,0.006211939733475447,1.0,0.09148264676332474,514.9778149405751,6.781879425048828,7.023648738861084
calibration,33,6550,0.005449187010526657,1.0,0.09148264676332474,511.5190595428664,6.576560974121094,6.782670497894287
calibration,33,6575,0.004881571978330612,1.0,0.09148264676332474,508.5305088752272,6.379786968231201,6.5549397468566895
calibration,33,6600,0.00441300543025136,1.0,0.09463722258806229,506.06525667476126,6.195418357849121,6.3406982421875
calibration,33,6625,0.00402106111869216,1.0,0.09148264676332474,504.1997821500198,6.03388786315918,6.148599147796631
calibration,33,6650,0.0036571850068867207,1.0,0.09148264676332474,503.0268752127378,5.904737949371338,5.989602565765381
calibration,33,6675,0.0033061769790947437,1.0,0.09148264676332474,502.6484045301381,5.81473445892334,5.874354362487793
calibration,33,6700,0.0029249913059175014,1.0,0.09463722258806229,503.1008760086628,5.7731475830078125,5.812716007232666
calibration,33,6725,0.0025120729114860296,1.0,0.09463722258806229,504.3636871300154,5.78019380569458,5.8062520027160645
calibration,33,6750,0.002089425688609481,1.0,0.09779179841279984,506.31299240979325,5.83270263671875,5.8527374267578125
calibration,33,6775,0.0016869708197191358,1.0,0.10094637423753738,508.7472855062817,5.925619125366211,5.945041179656982
calibration,33,6800,0.0013316110707819462,1.0,0.09779179841279984,511.4736786837558,6.049102306365967,6.070628643035889
calibration,33,6825,0.0010356847196817398,1.0,0.09463722258806229,514.3451140835028,6.193414211273193,6.2181854248046875
calibration,33,6850,0.000798409862909466,1.0,0.08832807838916779,517.2732754191123,6.3507256507873535,6.3792405128479
calibration,33,6875,0.0006134911673143506,1.0,0.09148264676332474,520.2191560722359,6.516424655914307,6.548915386199951
calibration,33,6900,0.0004706706095021218,1.0,0.09148264676332474,523.1705485125947,6.688295841217041,6.725639820098877
calibration,33,6925,0.0003599953488446772,1.0,0.09463722258806229,526.1163865416133,6.862689971923828,6.9094624519348145
calibration,33,6950,0.0002749472332652658,1.0,0.09463722258806229,529.0996882848618,7.037792205810547,7.096097946166992
calibration,33,6975,0.00021050107898190618,1.0,0.09463722258806229,532.1089274076988,7.2147955894470215,7.278508186340332
calibration,33,7000,0.00016109000716824085,1.0,0.09463722258806229,535.1172709624276,7.3941330909729,7.462220668792725
calibration,33,7025,0.0001231935020769015,1.0,0.09463722258806229,538.1154582929702,7.574427604675293,7.646063804626465
calibration,33,7050,9.421228605788201e-05,1.0,0.09463722258806229,541.0952216429451,7.755134582519531,7.829870223999023
calibration,33,7075,7.204232679214329e-05,1.0,0.09463722258806229,544.0517279823113,7.935774326324463,8.013254165649414
calibration,33,7100,5.51115044800099e-05,1.0,0.09148264676332474,546.9805579684058,8.116086959838867,8.19598388671875
calibration,33,7125,4.216911838739179e-05,1.0,0.08832807838916779,549.877653953223,8.295999526977539,8.378129959106445
calibration,33,7150,3.227973138564266e-05,1.0,0.08832807838916779,552.7378843891039,8.47539234161377,8.559619903564453
calibration,33,7175,2.4728220523684286e-05,1.0,0.08517350256443024,555.555509831671,8.65425968170166,8.740461349487305
calibration,33,7200,1.8935488697024994e-05,1.0,0.08832807838916779,558.3259719155475,8.832361221313477,8.920528411865234
calibration,33,7225,1.4515843758999836e-05,1.0,0.08832807838916779,561.0400982909201,9.010223388671875,9.100391387939453
calibration,33,7250,1.1135865861433558e-05,1.0,0.08832807838916779,563.6892515037381,9.18572998046875,9.27798843383789
calibration,33,7275,1.2527616024017334,0.6792452931404114,0.08517350256443024,566.641980037839,2.2134528160095215,2.175199270248413
calibration,33,7300,0.1224786564707756,0.9905660152435303,0.10410095006227493,574.512607724878,5.1324968338012695,5.22765588760376
calibration,33,7325,0.013992705382406712,1.0,0.09779179841279984,574.990087742136,6.83067512512207,6.866038799285889
calibration,33,7350,0.005202829837799072,1.0,0.10410095006227493,571.685835612247,7.250423431396484,7.214519500732422
calibration,33,7375,0.003880328731611371,1.0,0.11671924591064453,567.5900300841764,7.174957275390625,7.106967449188232
calibration,33,7400,0.003410614561289549,1.0,0.11356467008590698,563.7280700717401,7.021971225738525,6.934236526489258
calibration,33,7425,0.0031498197931796312,1.0,0.11041009426116943,560.3112865305458,6.846765518188477,6.7495222091674805
calibration,33,7450,0.0029868942219763994,1.0,0.11356467008590698,557.4401560113103,6.676307678222656,6.579841613769531
calibration,33,7475,0.0028371165972203016,1.0,0.11671924591064453,555.2159694680508,6.527522563934326,6.4398512840271
calibration,33,7500,0.0026373136788606644,1.0,0.12302839010953903,553.7302050722649,6.413882255554199,6.339008331298828
calibration,33,7525,0.0023510227911174297,1.0,0.11987381428480148,553.0351686075625,6.350889682769775,6.290426731109619
calibration,33,7550,0.0020189443603157997,1.0,0.11041009426116943,553.1225338367722,6.341192722320557,6.295693397521973
calibration,33,7575,0.0016808429500088096,1.0,0.11041009426116943,553.915016075389,6.378425598144531,6.348151683807373
calibration,33,7600,0.0013646191218867898,1.0,0.11041009426116943,555.2645896940744,6.4531168937683105,6.439869403839111
calibration,33,7625,0.0010871903505176306,1.0,0.11041009426116943,557.0208052515605,6.556194305419922,6.562558650970459
calibration,33,7650,0.0008554563974030316,1.0,0.09779179841279984,559.0536017836041,6.682546138763428,6.708651065826416
calibration,33,7675,0.0006670986767858267,1.0,0.08201892673969269,561.2608628335124,6.828023433685303,6.871811389923096
calibration,33,7700,0.0005165368784219027,1.0,0.07886435091495514,563.5797903189816,6.987519264221191,7.0471720695495605
calibration,33,7725,0.000397855561459437,1.0,0.08201892673969269,565.9742557948077,7.156425476074219,7.230754375457764
calibration,33,7750,0.00030542214517481625,1.0,0.08201892673969269,568.4199499138136,7.330909729003906,7.419177532196045
calibration,33,7775,0.0002340173814445734,1.0,0.08517350256443024,570.8998653472777,7.5084428787231445,7.610368728637695
calibration,33,7800,0.0001791230170056224,1.0,0.08517350256443024,573.4017264144594,7.687550067901611,7.803248405456543
calibration,33,7825,0.00013689052138943225,1.0,0.08201892673969269,575.9168706713612,7.867281436920166,7.997524261474609
calibration,33,7850,0.00010427590314066038,1.0,0.08201892673969269,578.4417400756995,8.04659652709961,8.191526412963867
calibration,33,7875,7.93772705947049e-05,1.0,0.07886435091495514,580.9618629136548,8.225301742553711,8.383047103881836
calibration,33,7900,6.063734690542333e-05,1.0,0.07570978254079819,583.4683776100519,8.403244018554688,8.572151184082031
calibration,33,7925,4.6469922381220385e-05,1.0,0.07570978254079819,585.9662713974477,8.581533432006836,8.760672569274902
calibration,33,7950,3.568601096048951e-05,1.0,0.07886435091495514,588.4551049615328,8.76229190826416,8.951370239257812
calibration,33,7975,1.3420075178146362,0.6132075190544128,0.06940063089132309,590.1645981487536,2.118356704711914,2.1940817832946777
calibration,33,8000,0.0545634925365448,1.0,0.07570978254079819,597.7646972016563,6.518876075744629,6.551372051239014
calibration,33,8025,0.008245219476521015,1.0,0.07886435091495514,598.4288350042962,7.3678741455078125,7.409563064575195
calibration,33,8050,0.004787632264196873,1.0,0.08517350256443024,595.1065285264522,7.418132305145264,7.3905110359191895
calibration,33,8075,0.004047650843858719,1.0,0.08201892673969269,591.5454623234749,7.243990898132324,7.183967113494873
calibration,33,8100,0.0036943780723959208,1.0,0.07886435091495514,588.3629622579818,7.017678737640381,6.938808917999268
calibration,33,8125,0.0034768565092235804,1.0,0.07570978254079819,585.711222139853,6.8135223388671875,6.723023891448975
calibration,33,8150,0.0032480922527611256,1.0,0.08201892673969269,583.6881030954673,6.640639781951904,6.5432233810424805
calibration,33,8175,0.002936939476057887,1.0,0.08832807838916779,582.3045380026995,6.502727508544922,6.403264045715332
calibration,33,8200,0.0026221340522170067,1.0,0.08517350256443024,581.5609791114517,6.391885280609131,6.298565864562988
calibration,33,8225,0.002328094094991684,1.0,0.08201892673969269,581.5687435832597,6.3204426765441895,6.236928462982178
calibration,33,8250,0.0020184870809316635,1.0,0.08832807838916779,582.366471014032,6.297286033630371,6.225041389465332
calibration,33,8275,0.0016918630572035909,1.0,0.09779179841279984,583.8736289761796,6.324069499969482,6.261688232421875
calibration,33,8300,0.0013741557486355305,1.0,0.10725551843643188,585.9290319962305,6.395655155181885,6.34127950668335
calibration,33,8325,0.0010915520833805203,1.0,0.10410095006227493,588.37251629583,6.501833438873291,6.45448637008667
calibration,33,8350,0.0008546168101020157,1.0,0.11041009426116943,591.080560680944,6.633594512939453,6.592339515686035
calibration,33,8375,0.0006623938679695129,1.0,0.10725551843643188,593.9481189149592,6.782349586486816,6.746402263641357
calibration,33,8400,0.0005124734016135335,1.0,0.10725551843643188,596.8954326894564,6.94248104095459,6.912850379943848
calibration,33,8425,0.0003952944534830749,1.0,0.10410095006227493,599.9023904148664,7.1146063804626465,7.091958999633789
calibration,33,8450,0.0003037335991393775,1.0,0.10725551843643188,602.9556302200912,7.296069145202637,7.280839920043945
calibration,33,8475,0.00023277757281903177,1.0,0.11041009426116943,606.0351768158367,7.484193325042725,7.476416110992432
calibration,33,8500,0.00017817463958635926,1.0,0.10725551843643188,609.1225133591606,7.676687717437744,7.676281929016113
calibration,33,8525,0.00013632726040668786,1.0,0.11356467008590698,612.20195738126,7.872186660766602,7.878977298736572
calibration,33,8550,0.0001042993098963052,1.0,0.11356467008590698,615.260996027241,8.069894790649414,8.083612442016602
calibration,33,8575,7.981149974511936e-05,1.0,0.11671924591064453,618.289348387505,8.269253730773926,8.289665222167969
calibration,33,8600,6.108725210651755e-05,1.0,0.11987381428480148,621.2800411638392,8.469843864440918,8.496713638305664
calibration,33,8625,4.6752225898671895e-05,1.0,0.12302839010953903,624.2284006646113,8.671401977539062,8.704517364501953
calibration,33,8650,3.580636621336453e-05,1.0,0.12302839010953903,627.1291355857429,8.873361587524414,8.912435531616211
calibration,33,8675,2.742045580816921e-05,1.0,0.12302839010953903,629.9792599405682,9.075851440429688,9.120745658874512
calibration,33,8700,2.100697747664526e-05,1.0,0.12302839010953903,632.7728144771631,9.27783489227295,9.328343391418457
calibration,33,8725,1.6092522855615243e-05,1.0,0.12302839010953903,635.5086097394017,9.480415344238281,9.536038398742676
calibration,33,8750,1.2331313882896211e-05,1.0,0.11671924591064453,638.1790076436818,9.682402610778809,9.742963790893555
calibration,33,8775,9.459085049456917e-06,1.0,0.11671924591064453,640.7759095045657,9.884049415588379,9.948896408081055
calibration,33,8800,1.719589114189148,0.5896226167678833,0.09148264676332474,642.6926023026657,4.928802967071533,5.008141040802002
calibration,33,8825,0.16708427667617798,0.9764150977134705,0.10410095006227493,646.3182864078321,5.29636287689209,5.254979133605957
calibration,33,8850,0.008458325639367104,1.0,0.09779179841279984,649.0007318064024,8.158956527709961,8.074320793151855
calibration,33,8875,0.004047130700200796,1.0,0.10094637423753738,645.7977737394697,8.125398635864258,7.99859094619751
calibration,33,8900,0.0036670067347586155,1.0,0.11041009426116943,641.7999445448072,7.799936294555664,7.658603668212891
calibration,33,8925,0.0035008874256163836,1.0,0.11987381428480148,638.2534710299495,7.520387172698975,7.3788604736328125
calibration,33,8950,0.0032091953326016665,1.0,0.11671924591064453,635.3406375937334,7.307147979736328,7.167942047119141
calibration,33,8975,0.0028912231791764498,1.0,0.11987381428480148,633.0683009988189,7.124379634857178,6.988887786865234
calibration,33,9000,0.0026004891842603683,1.0,0.12302839010953903,631.4569179824607,6.973335266113281,6.841934680938721
calibration,33,9025,0.0022964777890592813,1.0,0.12618295848369598,630.5383958692389,6.859932899475098,6.730479717254639
calibration,33,9050,0.001954956678673625,1.0,0.11987381428480148,630.3123289762797,6.782416343688965,6.655803203582764
calibration,33,9075,0.0016186477150768042,1.0,0.12933753430843353,630.6749758518546,6.73743200302124,6.614850997924805
calibration,33,9100,0.001317812129855156,1.0,0.13564668595790863,631.503620282385,6.720635890960693,6.6039886474609375
calibration,33,9125,0.0010612322948873043,1.0,0.13880126178264618,632.7490051507845,6.733105182647705,6.624547958374023
calibration,33,9150,0.0008443048573099077,1.0,0.13564668595790863,634.3589114338308,6.776759624481201,6.677795886993408
calibration,33,9175,0.0006643444648943841,1.0,0.13249211013317108,636.2682725521025,6.8489789962768555,6.758863925933838
calibration,33,9200,0.0005175837432034314,1.0,0.12933753430843353,638.4004973334495,6.945169925689697,6.866589546203613
calibration,33,9225,0.0003987455856986344,1.0,0.13564668595790863,640.6784751300597,7.058844566345215,6.994609832763672
calibration,33,9250,0.0003053121326956898,1.0,0.13564668595790863,643.100240877483,7.181511402130127,7.13422966003418
